Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-01-12,2,4,41378,15,172,50,107,97,171,6,33,50,56.666668,60.4,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-14,3,4,44066,19,206,38,55,69,199,118,86,48,43.666668,46.508335,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-12,3,4,41733,9,114,20,116,76,132,30,75,41,34.666668,41.18182,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-21,4,4,41365,6,259,24,163,52,228,50,128,54,52.0,50.5,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-05-14,5,4,44410,24,91,16,40,115,110,9,97,105,82.0,79.40269,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-12,3,4,45537,5,251,53,93,104,188,162,39,101,95.666664,105.74286,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-22,4,4,41357,14,202,34,91,157,208,27,61,70,82.0,103.570175,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-19,3,4,44065,22,157,21,46,73,158,40,-36,52,54.333332,50.38255,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-16,3,4,44063,20,172,24,33,111,184,51,17,126,86.666664,52.884617,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-25,1,4,45536,19,155,26,124,82,167,19,141,46,42.333332,48.644444,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-01,1,4,41344,15,238,40,118,75,219,12,29,44,47.0,48.18868,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-11,1,4,45703,8,97,14,77,135,135,41,6,89,72.333336,82.333336,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-21,4,4,44063,19,250,28,116,82,251,37,80,45,47.666668,48.45714,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-26,1,4,41733,10,127,20,36,118,123,99,1,109,104.333336,109.43827,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-04,4,4,45529,19,86,21,88,69,101,28,80,70,52.0,48.1875,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-15,1,4,41731,13,176,88,66,118,93,18,-29,61,90.333336,90.72897,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-08,1,4,41344,15,109,45,79,87,98,24,-3,51,56.666668,52.632652,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-16,0,4,41728,6,109,29,141,60,105,39,43,70,50.0,49.47647,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-05,1,4,45537,11,229,24,104,129,244,27,-20,101,83.666664,71.97248,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-18,4,4,41728,18,346,64,69,87,270,40,-34,46,72.0,82.77049,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-01,1,4,44060,7,107,21,71,112,127,25,98,65,67.666664,73.32758,Light Snow,Extra cold,weekday,MP,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-03-15,1,4,45536,24,205,32,41,126,205,38,55,79,76.333336,84.708664,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-08,2,4,41366,13,216,82,71,95,146,48,35,84,91.666664,92.65958,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-23,0,4,41359,12,101,28,137,138,170,106,-135,79,62.666668,47.485233,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-31,0,4,44068,7,99,35,49,95,88,24,50,67,72.666664,73.60465,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-05-03,1,4,41372,27,76,14,155,161,179,11,-24,57,53.0,50.650246,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-11,1,4,45538,20,144,17,43,111,191,8,-16,56,49.333332,47.1875,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-21,0,4,45533,2,176,33,193,75,163,90,108,61,49.0,46.615383,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-06-21,1,4,41364,25,182,0,90,53,202,101,85,42,36.333332,39.823204,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-07,0,4,44416,16,151,0,59,119,149,28,50,123,107.0,109.457146,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-17,3,4,41356,7,182,41,38,95,157,43,161,58,63.333332,71.29269,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-06,2,4,45531,27,73,26,59,147,150,12,2,54,48.666668,50.205128,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-25,0,4,41730,8,209,30,76,135,230,33,6,64,75.666664,90.40476,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-09,2,4,45533,9,95,56,89,66,59,51,55,33,35.0,41.38372,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-19,2,4,41734,11,30,20,104,129,78,12,49,71,73.0,82.53333,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-08,1,4,44063,19,92,30,55,69,87,15,56,51,46.333332,43.925,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-30,6,4,41370,17,248,37,103,93,243,-6,-1,45,57.666668,62.03448,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-21,0,4,44060,23,191,16,47,50,189,31,7,39,40.333332,36.07143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-13,2,4,45541,19,166,34,52,69,159,-3,79,51,44.333332,45.1,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-15,5,4,44056,27,7,19,48,133,78,32,50,40,37.333332,61.63158,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-01-18,1,4,44416,18,150,53,134,101,97,17,-56,60,100.0,105.15385,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-01,4,4,41363,9,217,69,69,66,162,10,70,31,31.0,37.13483,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-26,2,4,41373,26,102,0,36,87,131,13,27,123,87.333336,66.71875,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-17,3,4,45529,12,78,27,80,107,88,9,55,58,44.333332,46.208332,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-27,3,4,41366,3,100,16,38,69,114,90,11,39,36.333332,48.363636,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-22,1,4,41344,3,168,15,55,82,185,15,32,90,63.333332,47.238636,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-01-17,0,4,44058,15,156,37,118,97,162,25,30,55,57.666668,53.870968,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-03-24,3,4,41726,21,115,27,61,108,144,13,89,58,53.333332,63.43,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-06,2,4,44416,12,95,24,70,92,129,13,41,32,32.0,47.067074,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-16,2,4,41353,14,257,37,73,124,203,16,35,87,86.666664,92.530304,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-12,2,4,41372,23,149,15,88,71,166,25,87,39,40.0,41.8,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-03,3,4,45538,9,196,49,72,57,153,238,27,29,32.333332,43.9,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-10,1,4,41364,9,110,60,95,76,92,18,85,41,40.666668,39.02098,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-11,1,4,44062,7,88,29,55,127,125,18,47,82,78.666664,75.42857,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-17,6,4,45529,6,174,0,87,38,183,135,60,40,36.0,34.901638,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-15,1,4,45536,14,127,62,87,139,125,31,26,137,106.333336,101.29474,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-07,0,4,44413,11,80,16,108,129,100,29,48,61,68.333336,75.77586,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-03,1,4,41372,8,126,23,74,135,163,39,50,103,91.0,88.0,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-12,2,4,45535,27,45,18,78,161,119,78,-194,49,50.333332,61.6,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-05,1,4,45534,16,155,18,88,159,168,9,-49,100,94.666664,104.91818,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-03-19,5,4,41366,7,214,54,56,112,194,100,120,82,68.0,74.489365,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-29,6,4,45542,24,91,15,36,92,100,61,-51,66,65.666664,68.141174,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-22,6,4,41368,4,174,27,37,125,188,131,66,77,92.0,90.8843,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-03,3,4,45531,20,65,0,48,111,120,5,83,41,47.0,54.29032,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-09,2,4,41353,12,50,0,64,107,127,23,125,39,34.333332,46.94737,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-24,1,4,41352,3,87,23,47,69,92,25,18,26,34.0,39.659573,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-17,1,4,44060,11,177,24,117,146,212,181,41,62,57.0,73.96795,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-15,5,4,41346,15,170,15,92,75,186,3,-28,40,46.0,53.153847,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-01,4,4,44069,11,61,25,96,129,95,16,98,70,67.333336,72.64865,Light Snow,Cold,weekday,AP,0,1,0,0,0,1,0,0,1,0,1,0,0
2022-02-08,1,4,44061,9,162,47,121,66,132,16,-11,37,46.333332,40.301586,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-14,0,4,41344,8,131,20,79,135,149,107,-6,75,78.0,87.82417,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-14,1,4,44056,16,121,24,51,179,144,57,-44,121,129.66667,112.42574,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-16,0,4,41343,7,115,28,78,95,125,36,80,65,68.0,69.10619,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-20,2,4,41344,8,152,34,75,135,175,4,-48,86,93.0,92.0375,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-10,3,4,41344,14,171,63,108,157,181,21,116,138,111.333336,98.0,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-20,2,4,41368,3,79,19,65,69,61,49,54,41,37.333332,44.455284,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-06,6,4,44068,13,127,25,60,82,94,10,50,59,83.0,79.913795,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-12,5,4,44057,24,190,22,34,102,201,29,75,75,63.0,71.06349,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-02-05,5,4,45531,12,50,23,93,107,97,54,108,37,48.0,43.55814,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-02,2,4,44411,16,227,25,45,139,183,-121,-11,96,125.0,116.78788,Light Snow,Extra cold,weekday,MP,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-01-18,1,4,44060,22,226,0,57,66,253,144,-11,42,44.666668,43.82353,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-06,4,4,41725,15,79,48,82,97,73,25,13,49,69.666664,55.020832,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-15,1,4,44057,7,206,30,37,112,215,22,60,59,63.333332,73.41573,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-14,4,4,41733,19,246,38,52,69,239,93,104,40,40.333332,48.384617,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-27,2,4,41376,23,74,39,54,60,60,22,27,39,42.333332,40.896824,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-30,5,4,41733,10,276,49,33,118,237,84,26,97,97.333336,104.12414,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-17,0,4,41724,22,75,14,86,96,110,27,-20,64,57.333332,57.9,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-05,5,4,45531,12,162,27,63,92,194,3,12,35,47.0,47.365852,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-18,4,4,41357,17,184,37,91,78,168,20,129,54,55.0,68.85714,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-18,4,4,41362,16,173,25,51,179,206,23,-86,94,96.0,107.190475,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-17,3,4,45542,3,137,19,44,55,135,84,126,34,33.0,39.090908,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-25,4,4,45536,15,205,34,75,75,200,7,-35,48,60.0,56.34058,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-11,5,4,45535,24,159,17,37,102,178,-9,124,73,74.0,71.6259,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-05,5,4,45538,25,236,19,74,43,220,20,-110,29,31.666666,37.027027,Normal,Extra cold,weekend,OP,0,0,1,0,0,0,1,0,0,1,0,0,1
2022-01-17,0,4,44074,11,24,27,101,129,73,28,43,66,71.0,70.066666,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-29,6,4,41358,4,161,21,33,156,202,159,2,76,81.0,90.893616,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-27,4,4,44068,19,80,27,82,69,84,24,-44,39,38.333332,42.433525,Light Rain,Normal,weekday,AP,1,0,0,0,0,0,0,1,1,0,1,0,0
2022-03-06,6,4,44068,6,87,20,82,38,73,36,76,43,40.666668,38.51282,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-27,2,4,41370,27,62,18,79,147,142,20,-213,38,75.666664,52.035294,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-13,6,4,44064,7,111,24,35,112,124,28,99,79,78.666664,69.4321,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-30,2,4,44416,6,208,32,131,60,189,59,130,35,49.333332,53.35374,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-20,0,4,45537,19,253,43,155,82,247,160,68,33,35.666668,47.766537,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-28,1,4,45535,11,180,17,136,146,239,19,40,59,83.333336,89.426285,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-26,1,4,45545,22,145,26,82,96,157,76,-92,40,40.333332,60.48125,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-29,1,4,44060,7,171,28,44,112,185,21,-24,66,69.333336,73.11009,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-02-03,3,4,44063,18,334,31,49,87,246,39,1,60,76.666664,76.26471,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-03-09,2,4,41352,26,201,8,40,66,202,13,136,55,49.666668,58.474358,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,41376,20,71,73,43,129,80,29,-4,42,56.0,52.909092,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-28,0,4,41732,16,116,22,47,179,192,7,83,94,132.33333,106.16216,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-09,2,4,45545,2,177,46,209,60,145,116,134,58,51.0,46.425926,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-15,1,4,44418,8,197,24,87,155,264,116,28,133,105.333336,96.91089,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-22,1,4,44057,9,163,40,100,66,154,17,-14,37,44.333332,41.355263,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-04-08,4,4,41731,12,130,33,66,107,164,12,-154,35,43.333332,48.253967,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-24,3,4,41355,8,126,15,72,135,129,55,67,88,83.666664,85.9,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-03,3,4,41346,20,65,41,48,129,98,7,-29,63,52.0,55.666668,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-01-14,4,4,41733,3,121,17,53,69,119,93,23,40,40.0,46.153847,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-08,2,4,44066,24,59,16,49,149,99,144,60,96,95.666664,91.7,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-09,6,4,44060,15,168,0,83,65,194,15,94,44,49.666668,49.0,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-03-12,5,4,45542,8,210,47,70,97,192,14,133,69,63.666668,73.27907,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-13,2,4,41364,19,222,18,102,69,240,30,108,39,34.333332,44.09,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-25,4,4,45535,11,85,20,108,129,140,32,76,86,68.0,73.40385,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-12,1,4,44416,7,153,35,70,112,160,6,104,68,77.333336,75.125,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-24,0,4,41345,26,108,31,36,87,104,88,-99,59,57.666668,62.29032,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-17,4,4,45535,13,189,55,42,118,137,199,33,114,102.0,93.75862,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-17,0,4,41363,6,188,56,86,45,146,148,37,38,48.333332,45.53846,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-20,6,4,41734,26,145,0,42,58,148,22,65,61,56.0,51.133335,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-15,6,4,44418,16,110,21,49,119,126,41,70,95,86.0,88.9863,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-14,0,4,45542,21,194,30,58,117,190,23,92,75,77.0,64.14286,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-25,4,4,41359,17,253,40,132,108,240,31,-49,53,68.333336,85.53226,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-22,1,4,41373,16,70,27,99,198,133,37,72,147,119.666664,134.87097,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-02-09,2,4,44412,22,120,16,59,89,138,32,75,78,79.333336,54.444443,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-12,1,4,41373,11,4,11,104,129,69,67,36,79,71.0,70.02679,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-21,1,4,41374,19,149,19,93,69,161,36,-6,38,34.333332,40.182796,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,44417,11,93,23,123,146,144,30,27,57,61.666668,71.8673,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-22,1,4,41345,15,162,44,77,97,159,88,88,46,50.666668,54.744682,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-28,0,4,41732,22,53,0,71,66,80,7,33,46,46.333332,49.56338,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-25,0,4,45545,9,132,38,67,66,133,-7,22,26,39.0,39.5625,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-15,5,4,45535,15,114,49,119,75,90,15,100,48,44.0,52.2,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-25,1,4,41724,26,143,14,70,87,160,16,-68,59,60.0,63.42105,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-02,2,4,45531,3,81,26,74,69,78,34,-10,43,42.666668,43.1875,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-02-27,6,4,41364,3,153,16,49,69,147,38,112,63,49.666668,44.942856,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-30,2,4,45543,9,110,80,69,66,58,16,49,39,33.333332,40.96552,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-10,1,4,45542,16,108,26,62,179,136,12,103,108,109.0,109.65625,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-24,0,4,44066,26,205,0,53,87,236,15,-69,67,69.333336,67.04651,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-15,2,4,41370,20,149,20,42,147,172,22,83,89,98.0,61.719696,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-11,4,4,44066,8,133,29,87,135,165,8,77,116,97.666664,85.939026,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-13,2,4,41362,15,115,29,78,97,132,23,44,48,53.0,54.83243,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-15,1,4,44067,24,185,24,43,149,238,14,-186,73,86.666664,91.433334,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-30,3,4,41377,3,210,11,66,69,212,177,-51,31,38.666668,46.917072,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-27,0,4,41726,9,256,88,93,76,206,109,12,47,36.0,38.6621,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-04,2,4,41350,26,267,29,54,87,236,30,22,74,78.333336,81.95192,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-26,6,4,41359,23,123,0,51,44,136,39,20,40,39.0,33.75658,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-26,6,4,44059,8,68,20,59,97,86,10,33,66,69.0,71.04,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-26,5,4,41376,24,234,18,37,115,240,56,-41,112,93.0,85.80808,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-17,0,4,44415,11,225,26,110,129,208,10,0,59,77.0,68.45,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-04,4,4,44065,16,129,31,49,179,124,16,-91,83,113.333336,111.432434,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-18,4,4,41727,4,83,23,62,156,112,37,6,117,114.0,110.789474,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-22,2,4,44413,4,62,31,39,156,103,24,-26,102,93.0,90.4433,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-21,0,4,41733,6,119,35,107,60,105,107,35,37,60.0,51.17857,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-17,3,4,41349,3,125,38,40,82,123,43,70,44,43.0,47.393444,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-24,0,4,41370,18,147,46,69,101,103,39,33,75,88.666664,85.375,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-21,4,4,41728,26,91,0,46,66,94,18,12,57,52.666668,55.210526,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-05-20,4,4,41351,26,62,10,34,81,69,10,73,81,74.666664,62.958332,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-05-18,2,4,45541,20,191,21,47,111,222,16,130,56,50.666668,54.1875,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-21,5,4,45539,11,108,22,108,129,127,29,-54,87,71.0,69.05797,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
